course_name,unit_name,lesson_name,video_file_path,original_url,m3u8_url,note_file_path
Acoustic Beginners Level 1 _ Guitar Club,Unit 2 - Essentials Part 2,G_ C _ D Major Chords,./Acoustic Beginners Level 1 _ Guitar Club/Unit 2 - Essentials Part 2/G_ C _ D Major Chords.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-2/g-c-and-d-major-chords,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiJhMDczMWNmNDBhNTAwNWYyYTVkMjFmZjRmZTVkNmM1ZiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDEzMjU5LCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.HV3EckpKMEetaHtqyrgu-w19mXT_BIrMPdtr_V6VmE4igyTXjAUB5Er3YKOCEz2akUwqFraRvv5103mmPYQtdhziUFm3HdZSS1MiF1_K4UIMRS0zUXPOPfh8_ScS_UXnkN1P3hfZF3bztjNacVbzbTDDEo_J5cWjcL6ndb8UiqYOumeLhJKBgUCHe2C3VFp3zlA-Ul4ZuQf4XSq4NatQxW6dVffjJMtiClHgmTPTQqMBk3_12Y2uY7syX8ZDSNgNv7Lxo6VP0Mw4EQmH3fWSVVxLQfxQHn5Fq0S6UUHBDQE3jIan1z5i2jaxCYr8XRi4jIh2zWmho2ADgsZLNHogag/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 2 - Essentials Part 2/G_ C _ D Major Chords lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 2 - Essentials Part 2,Universal Strumming,./Acoustic Beginners Level 1 _ Guitar Club/Unit 2 - Essentials Part 2/Universal Strumming.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-2/universal-strumming,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiJhMzJiZjNmOWZkZmU2ZmRlYWNiMTkzZGVmNTRjMjg1OCIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDEzMzA2LCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.T2vSUQudg1rMh3b49J6z9bamOlOM8PYKZHnPX8rypzupKEZpMRwCwyLhkfxi3jCmg9qqFCoC1RwYpiZ1nFce1V95zL7gqTLzrpDRM9jITLGDZPN0bVXnaPLVQDQVnI2nCGbXMjcyTioncukKgWU3xGdl4wxcIhX3iqmem4QCCloHYf851bORJlQxsgThY47D5lOc0Isot4WEqJcUQRkycPe-7ONgk_G5vv1rHV-TcnuYkzLAYWlV-jsaMdOTMRPdpEaj0v6zhjKHQK4az0Y5se_5J-qMd_GFHHDBTj39N-ETJRiCD_Mc5YYj6yOEyjavxGsamAbLDHRP7FqiZOVg1g/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 2 - Essentials Part 2/Universal Strumming lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 2 - Essentials Part 2,Without You,./Acoustic Beginners Level 1 _ Guitar Club/Unit 2 - Essentials Part 2/Without You.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-2/without-you-acoustic,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiJkMmNmODZhNzk2Y2JmZDEwYmQyZjIyMTQ0MzlmNjNlZSIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDEzMzMxLCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.NVn_9epSYXOgW0RbkI1WBqCyn1BboVrdKTk0ryhtAr044fXDgfD6omBOoanVVINBWULfEUkUhpM0PRQHXk3VPF8wRtfhpD-ZBCw7hk1EEa6p3W0iauh21I6VBSlRGXL1e8AMGQcyk3-eZQnA9XxvR0eP0nMClV-E8k9dGq0JmtmWu9soVbhB0GKhiEROWqhmqIdojMQ4-HlJ-i-ySqZldk9ahKbqexVWRoUBe0fF-l-1YWM8Wxy4rTCSqrn9umtNHDABmyz54zcGSee26vmRtCk91hCc-7lF1u4HMMGVN5vmWJywGdkGR4ubbTLEPcme51Flgn5AVThIGwMVzL_CrQ/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 2 - Essentials Part 2/Without You lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 2 - Essentials Part 2,The Verse,./Acoustic Beginners Level 1 _ Guitar Club/Unit 2 - Essentials Part 2/The Verse.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-2/without-you-part-1-acoustic,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiJlYmFkMjBhZmViN2E2NTc3NjFlOTVkYzNiOTE3ZTlhNSIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDEzMzUwLCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.ofaY_gMmXttHBaIQsvlLvcCUqcUAPrlooKR2h7-M5jOvwr08l_7DParlh_rQ_vjaNGjR101m6AWPjNJMR2uibw_kDfrX3QZ5hcU6Bcy6dzrd_J2g4llUob_w78iKopXNVZDp-UPOtkGAigtCmZ5SZz1G6lhKVxWNuF2sI9Z6TiCv03RHF8l7Mp6J2oi_XeTTE8l9ndMEovLOCiZxmJHksJfHSlpsfg6bvuSQ2H1pSEYcxC_1OVIG0IZqHonGkEzgu1teO36s16X5D2zS0UR5godftNWQ2C-UHJmgA8T2yFYFOZwT7ZS6PJ90A4zRDBRflafReH6t-EkLny8O7VXw_A/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 2 - Essentials Part 2/The Verse lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 2 - Essentials Part 2,The Chorus,./Acoustic Beginners Level 1 _ Guitar Club/Unit 2 - Essentials Part 2/The Chorus.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-2/without-you-part-2-acoustic,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiIwNzRjNzE3ZDAxZDFmYWQ3MTIxMjRiYzEwNzc0ODg2OSIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDEzMzcyLCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.IPQuClWPqK1Vr35cqAZjI6_6sRy0uw5bXOhEzmOi0nmY-RWThKHPB2D4Og--GAjpZI8MQevFZXBLjDhJjdjCCNjHCoHtCu6CYhveJH-HB2LzAqKePl_FtuPMIncgrM-Nm9CDuU5CK4NP8mO2MQ0iXOA2PoeGXJKs-mhu4ssL9RCO6sMYctOsMbd9cgxBR4BOcIORfI0m1xFAxqv6JzEDwZppAZvOiUmnvf8OMhMIBfIRv21ZB4fr8-cCPRvhqeVQ2WuPnLkGY26F8uHR7RvkCVhd0Lue1r_qqb0LjCWsSXcgBw--sEUf50Ggg37ZheweZWBTmJHVzYrz6d3OzN9z4w/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 2 - Essentials Part 2/The Chorus lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 3 - Essentials Part 3,New Chords,./Acoustic Beginners Level 1 _ Guitar Club/Unit 3 - Essentials Part 3/New Chords.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-3/acoustic-beginners-new-chords,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiI3ZmVhYTVmZDUwNzBiYmY3NjQ4ZTMzNTUyNWJiYzdkMiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDEzMzk1LCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.n543MXHFORR21RLK4ym-rM6ccVpLO2VwLdREgogKIAlsdEUPK6u7pPYZL_tgXuqyFHjsm5LzPMyzQxnSpEHNDQJDAEPhXgiZpEYQVVFCwrdesZpLBRmMc7KYePRFTE2bv2CY35s-lX5J7QxVTcV4V7OeJTznhttLQ1n7peiB6X8bptZjU5SH5609op7GC1q27AuU-OMFMah3lVdUn46pbQHiU4LYpPkff6W0mru4bidWylBVCa3EOrK1nxeTXLrrDONfZMFUijv0WmYXEIChmrgVeMxyLTYXc_awGFLIlPyn9QgRA7xH9VhCm9LrBfGQFRRo8iwSfIrg2rE9EAtWgQ/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 3 - Essentials Part 3/New Chords lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 3 - Essentials Part 3,Swung Rhythms,./Acoustic Beginners Level 1 _ Guitar Club/Unit 3 - Essentials Part 3/Swung Rhythms.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-3/swung-rhythms,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiIxZTc1NWM4MGYxNTdhNDk2YTI5NWQwNDM1YjI0OTM4ZCIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDEzNTUzLCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.NXg8H33pXWqAZGFg-ZslzKpoR30kuvO8YOvdqESAtOzVuv4exy2gicoLJqPeX2zLzP_l9KV-NNczMnx7P5K33kXWxWWwkNibNtW4gNd0m3Z2xWVUP2FodO1rL-4eCFQNgvT6bQyyQaM-I3ltRFJFjyyi2MOIMwAyFFbiVpxErcq3ABPUL_MBqgiPCegiIV_yvm22wN8uGWjge2KePgTmvYjF8BawCk0o9LbQx8kFq92l6BVoS6ZTsVmXGNxgcwysjXszXMupIlJetJgjUREECtaU8nPnsIPOIDWg37tDQiXb1glVllD-8k5wKBlUusCH8nlkKGOE4J3DDcfYNSArOg/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 3 - Essentials Part 3/Swung Rhythms lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 3 - Essentials Part 3,Can_t Hold Me Back,./Acoustic Beginners Level 1 _ Guitar Club/Unit 3 - Essentials Part 3/Can_t Hold Me Back.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-3/cant-hold-me-back,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiI5ODgzZDZhNTc4NjE1NTZlYTU3YWQ0NjBmMTI5MWQxOCIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDEzNzYzLCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.XjPZlL1uPdQTs8LrHp3qT2G4wIp5xhtCG2wQnwmkDaFRNPq_RCp2dw6PiYsxpziXbSE5FRfEslv_cYFA9k2UsTzD3t-hvI6k4uhRu0gNfgj2pg-Lz9EE8bWt4Zn8BMHAiqfJ97Qx3MNsyVWzXJp381UA1GHb45a-oLM7TcvqS56_Ck-_ZEhLRrsA-mYaB6qJoaFsgHoUfBNAx6FdKC7nZBqwXlx_4XzrWKyfZ9MyLareVirQ5331-H5qy2xaYByi4paIxW13k41ANnKTwNfSsJx25smN1NaQ4sCqUoTzkEFGvyYuEQEAhRjlzBv5kfc6Oj3JEtoR7Wk3LK4WjL5AxQ/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 3 - Essentials Part 3/Can_t Hold Me Back lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 3 - Essentials Part 3,Intro and Verse,./Acoustic Beginners Level 1 _ Guitar Club/Unit 3 - Essentials Part 3/Intro and Verse.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-3/cant-hold-me-back-part-1,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiJkYTMzZDYxYTM3YzM4YWJmNmI3N2E3MjM0OGU5YjE5MyIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDEzODY5LCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.t9Ynoo5C-6dbMCo-ZK9gnW6sz9h-ltZ7wyqOXXBVJY5i2FtO-by0nhAsrV7voS-pHH7l9spILN3SVcYC5RuK6m-f-F3aFllJt0FE06Lxf1vCrZ5Dm4TJ0YT7CepwSNzAmEZwnSkxXnOQ7_gQrS5oO1uKGCJDq2QgbrzXE2qvndRVI-uy09r3A3c3BsD2Nm7hCeBWSSpLBFcsW-L5bCnbXIw_p5Z8QVj6t4X0Erwi62rXj8ZwP8Kq3nyebOl5G2MEcqqI1GNDXuMicGNSiK1IVL75nJMZyGJ8idZorhkq0tos6yg0UUBwEpxnBCuxSf7NZ7XmxAM3H8NtETATy4RLsQ/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 3 - Essentials Part 3/Intro and Verse lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 3 - Essentials Part 3,Chorus,./Acoustic Beginners Level 1 _ Guitar Club/Unit 3 - Essentials Part 3/Chorus.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-3/cant-hold-me-back-part-2,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiJjZGRkZTFjMDUwNTlhNDg5ZTJmZTVlZTg0N2IzMjM3ZiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDE0MTM5LCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.Bm-wcNzTOL8hrSg7edaPCeoA5XO60FBVftgdh8f5cdLhAbGuBkw31e7h8r9tDdQ94GVxLl3IzX4OlqB8LvFydQ63GfO1Nb_Pxp3LjI94H8RXRkWMGlhqXeoHzly8FNNPohCLQK_Y9IRJHeWdlwT_GSzQElfpAOAN7CVRv3aUWR381uNFl-bh5teRZnTogy2e_3jFuNB7ih31S6H31auBrKhT9fzwRU7eCq-GnYE1Phf0nl_Fp9HH0PPUiS9e7DpcHRryEDuqaQTA5C4LEnLOweiEExqpVfJIf1SVl6GkmBcP5poxG_pLDO2DGMqa3jiVDOH4XcdPkmgJ7oZNazVl1g/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 3 - Essentials Part 3/Chorus lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 4 - Essentials Part 4,Harder Rhythms,./Acoustic Beginners Level 1 _ Guitar Club/Unit 4 - Essentials Part 4/Harder Rhythms.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-4/harder-rhythms,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiJlMDEyMjA4MDFkODVjN2M4NDA1ZGEyOTNhYWZmZTkxZiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDE0MzIzLCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.CONoifnpvVPjQtNwiGbWZlUnSfTOQmKioIe2_C4HFXF-JM_RBKFYWcDYUld5ZiizMsP76bsChxl4Dmg7C1GjJgw3PrJk0ztplUi4Gq1bZTmKGXtTL-UKlyzGSEbwT6hYZePDpeVW3IOmGyMmuvaOdgObQ_xNsrB5KKDXwIzFsv6D6OMlN4yWwy9RoNHQqWfSC5a5DZXy1E8iNy7Bhe5NxDx2xnmuFbCf2_cc2Alna23-_uxILzaHgq4lU2QvWcuFxjFS5wNCfkug9RR8nB-nH5xfC2pVOoMPVpw4RxM_zg-8u9CcXsc4XJgJYXaexmOWWoxLY-TUj-GeITF00wjRiQ/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 4 - Essentials Part 4/Harder Rhythms lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 4 - Essentials Part 4,Draw The Line,./Acoustic Beginners Level 1 _ Guitar Club/Unit 4 - Essentials Part 4/Draw The Line.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-4/draw-the-line,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiIzYzFmZWFhZTMxYmI4OTIyNGU2NzM3ZjJiODdjMjgwYSIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDE0NjExLCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.J0dS1b3Tfmk8hR4dpkqLRtbTWf4U5R1hzpzNDFxPnnonq4xpXkZZa8JQvnhEC2HZE_n5Sx4UNppV14Sg0pOAnXOOBaR-hsKYK8S4P6MckMGYERdWWfo0E2Clf1zDFdawokkq9wnyk1z9t3rT3rneT2GF9IaHbLAn8m-lQo6leaKs6volVSDnsznbYk0jAQtmvk6sJGJJTbzQPVXEg3WcEId9If7Q-xelMh8I9TxpCkdfNh8jn7wTaap5xRJIa3oCvMSVXgt6Q0aMMkDAHheWGhWVo1sABc2rWjqxZ1Ueik6YtFb5UseptOGT89JRUfGLydn2qejwNlevqhv98nxaSQ/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 4 - Essentials Part 4/Draw The Line lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 4 - Essentials Part 4,The Intro Riff,./Acoustic Beginners Level 1 _ Guitar Club/Unit 4 - Essentials Part 4/The Intro Riff.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-4/draw-the-line-part-1,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiIyZmQ2ZDkxZGI4MjRlNzY2YjQxNzIzY2IzNjgyNmU0MyIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDE0NzE4LCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.esVKEBiVPH15tOxowbjo7xqGreHM4SvcwFS4tH6BmKVQ3XK9o3D3BORsZJWlrXf0BoG6CaohDB92ot1ZUyJJKJpxSjuHA7ixXdZXtj544QZgjXbiZgREWpHngVBgQGfIIPgJGI4sBimxlj4UcbUNywGEYjNfpE73-2zZrV1vIPjel5slWHi_I90A1EwdQIm2zLPO9kdSdpvXTxWortS8iRo0qmRoomhx81P19Wcxwem4iHvK0HEe0Pyoey0xzqRT3TkW8Bo3VNNCw0JytahHxkgxXV4XdcCkZukw1tCRTyvQWungjJ2o5inP_GysgNjB2XaRabYmSgFFU1P0DeAkaw/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 4 - Essentials Part 4/The Intro Riff lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 4 - Essentials Part 4,The Verse,./Acoustic Beginners Level 1 _ Guitar Club/Unit 4 - Essentials Part 4/The Verse.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-4/draw-the-line-part-2,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiJhZWMxOTliMDllYmY2YWEzNmQzNjU3MWMzZDM2MDgzZCIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDE0ODc1LCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.WdwC8CoBLGdVSRKajJOfBN3Hv0Y-bc5gkefrYzjQvYzc7OWcErbZIMUsHgnOJgD4uNiIIFEDLevWKkyADwzVHbnpnsfJkreASxhNyjWFZ21fKQCMTOGmE7SsH6Dmy1D3AdQYv-jMA37un7y9_bYy0dnm8ohi2M-LkvMgFPItDifm07t_ty9tE_1BU7Pm3o1M-ScsTKruQP65eDNh7VVmuQpC_kV3s-5ImDBe7vEgp85n0hlCdt41UPwtywxASNdypmFDal5gwDzCDNb72-JkwkZHadSzoqceUz4oFPc0m9JLTWbDnLKg8eQVpak38b_UUpthlvoLO3EtH_0TOhJ9eA/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 4 - Essentials Part 4/The Verse lesson note.pdf
Acoustic Beginners Level 1 _ Guitar Club,Unit 4 - Essentials Part 4,The Chorus and Bridge,./Acoustic Beginners Level 1 _ Guitar Club/Unit 4 - Essentials Part 4/The Chorus and Bridge.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-1/essentials-part-4/draw-the-line-part-3-acoustic,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiIwNDc4ZGQ2MjM1ZjY4N2E0NDBmNTc3ZThkZWYyYzY2NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDE1MTE4LCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.RA55zZdmMx_ToFFhF3LP-OJiB2zbavRAjY1TXvtKKgIQmYAonQV-4d52UEP4vj8rTqTI7WBQIC6hqWD1TqgUCZizIfCKQfPtWPrLekfF08DLV6KslVVcEooGlN4aTQ4oM-seaFcFCCMuCY7h7_Y237ldBE9PQXYbctg6NK69V5uMTYf8b02x2EeUtWIY61OmK5Nvtw6_R_gmau8ozorAryFxeEHfKZRpIYTp-nPmXN0-zmgRRMysazGQwVkD6g1RT3AGgvrml4XXnn1yMY2bhIvOFv4_f_ye99Y09FDqtyNpo0EexwVhoXRcDz1k4FcoU77-rxJZe1xgDZIVB6glYQ/manifest/video.m3u8,./Acoustic Beginners Level 1 _ Guitar Club/Unit 4 - Essentials Part 4/The Chorus and Bridge lesson note.pdf
Acoustic Beginners Level 2 _ Guitar Club,Unit 1 - Sus Chords Part 1,What Are _Sus_ Chords,./Acoustic Beginners Level 2 _ Guitar Club/Unit 1 - Sus Chords Part 1/What Are _Sus_ Chords.mp4,https://www.guitarclub.io/courses/acoustic-beginners-level-2/sus-chords-part-1/what-are-sus-chords,https://customer-kqpudb4pzashaseu.cloudflarestream.com/eyJhbGciOiJSUzI1NiIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5In0.eyJzdWIiOiJjODlkZDYyZWI2NzMwNGY5ZTQ4YzJkYzJlOTNmYzZhNCIsImtpZCI6IjA5ZmM5NjJlMzI3MzZmMDNjZWI1N2QzMzdjMTM5ZjQ5IiwiZXhwIjoxNzQ4NDE1MzQyLCJkb3dubG9hZGFibGUiOmZhbHNlLCJhY2Nlc3NSdWxlcyI6W3sidHlwZSI6ImFueSIsImFjdGlvbiI6ImFsbG93In1dfQ.lN0t47Uzyd6akmJopNMi1HFvQi58hAus81SiXHfKRMtOMTM-y0iz92zFsnpcsL3o-7-Brgm9x1wlygYYZkWTenWDEZszQmHGYSn0I0nvKNhg-ZRUaiaH9Fp_UFf-zsMGdL5RZLbNOvs7mhrH_CI8zii83S41TncuiXXPiJjaLDMnDv22zWhY2udakQN9ePIgudrhJ2R89L56Fm2X7_m_AJd060fepaU89S8ajNTGx9jABsKknNkDZUYtEJgv6KRAnRKPaFgoVwpeljTse9-FFF0Oj8AWAd8JSHf6SFSm5MHTh6XQSaWLnYSdhP-9DftzLikr9rDkcpVJbtbEF63ZQw/manifest/video.m3u8,./Acoustic Beginners Level 2 _ Guitar Club/Unit 1 - Sus Chords Part 1/What Are _Sus_ Chords lesson note.pdf
